n	es	nes	pval.es	pval.nes	fdr
GO_CELL_PROLIFERATION	671	0.307555841255977	1.50700939887012	8.14218080735785e-08	8.08363472826201e-08	1.65798716457791e-06
GO_CELL_SUBSTRATE_JUNCTION	397	0.503520849318717	2.42068056084292	2.22044604925031e-16	2.22044604925031e-16	6.52546010593114e-15
GO_CELL_SURFACE	756	0.337727322904941	1.64087131257182	0	2.22044604925031e-16	6.52546010593114e-15
GO_CELLULAR_AMIDE_METABOLIC_PROCESS	726	0.293652267529032	1.48455324899487	2.22044604925031e-16	0	0
GO_CELLULAR_CATABOLIC_PROCESS	1321	0.227543303294199	1.19449872315202	0.00453094978741975	0.00453759257684538	0.041299783284169
GO_CELLULAR_CHEMICAL_HOMEOSTASIS	569	0.293249144212464	1.38364232594138	0.00535951425178993	0.0053613753365318	0.0472270657274046
GO_CELLULAR_COMPONENT_DISASSEMBLY	514	0.29734721965626	1.44333146901892	0.000272214228850376	0.000271974495314242	0.00378012551487348
GO_CELLULAR_HOMEOSTASIS	675	0.286043856215285	1.38207968112318	0.00242732791490208	0.00242631127553605	0.0256849833415618
GO_CELLULAR_MACROMOLECULAR_COMPLEX_ASSEMBLY	726	0.366845738930098	1.8681599780069	2.22044604925031e-16	0	0
GO_CELLULAR_MACROMOLECULE_LOCALIZATION	1233	0.271239123604017	1.42984644748855	2.22044604925031e-16	0	0
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	174	0.395937277564721	1.62314078044062	0.00112102551197146	0.00112065420375396	0.0135928221387569
GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	605	0.320217887329015	1.52890695946812	2.67974531453774e-12	2.64066546407093e-12	6.55395415809538e-11
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1007	0.312204603483193	1.58844597321381	2.22044604925031e-16	0	0
GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	263	0.385843206655454	1.72787862775052	0	0	0
GO_CELLULAR_RESPONSE_TO_FATTY_ACID	50	0.597990636278104	1.89790308999866	2.96261881685966e-05	2.95970923624989e-05	0.000480302265344178
GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	551	0.30979131236046	1.49863014801723	6.97399271665233e-08	6.93777310045718e-08	1.43794476155791e-06
GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	60	0.491683513294757	1.77413292103411	0.00295634938902067	0.002955903802494	0.0300525365943753
GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	145	0.38156601720663	1.59216644341633	0.00229060350158106	0.00228592387511495	0.0245508224187345
GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	121	0.52747103509667	1.99183920450243	2.08277839419679e-13	2.06501482580279e-13	5.49461377298067e-12
GO_CELLULAR_RESPONSE_TO_LIPID	456	0.345566566090208	1.63251566420084	2.0499298925003e-09	2.03149053135121e-09	4.59770673129946e-08
GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	79	0.529254223058442	1.92548301990586	6.75936104325148e-05	6.7535093689397e-05	0.00104431884403997
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	504	0.316324194061753	1.51539030328995	1.05162770713818e-08	1.04402677614246e-08	2.29258965303848e-07
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	464	0.33307861300626	1.58287545670757	7.10537766401842e-08	7.05927499788928e-08	1.45801179764098e-06
GO_CELLULAR_RESPONSE_TO_ORGANIC_SUBSTANCE	1847	0.312309767064667	1.6447334251002	0	0	0
GO_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	183	0.334725142667249	1.46020288654279	0.00562229860280317	0.00562276776813764	0.0485580251555395
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	798	0.329545930425168	1.64000746409322	0	0	0
GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	103	0.419436606742903	1.65097104288325	0.00105931703936946	0.00105899578643209	0.0129513211396571
GO_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	217	0.34281820341079	1.48584001086765	0.00577907574434855	0.00578021855604105	0.0495555167061458
GO_CELLULAR_RESPONSE_TO_STRESS	1564	0.242141961696026	1.28228497000577	8.11102263836849e-05	8.08213180770734e-05	0.00123681742456288
GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	871	0.280441311400066	1.39772601062668	0.00129358769944743	0.00129305094743204	0.015215242921277
GO_CHEMOATTRACTANT_ACTIVITY	26	0.768854000892853	1.85800507450442	0.0039858424786221	0.0039852374837539	0.0377861923218849
GO_CHEMOKINE_ACTIVITY	47	0.747440353642679	1.76405034479995	0.00279277627479457	0.00279261919054463	0.0286886983626907
GO_CHROMATIN	440	0.39727932794747	1.92125472100023	0	0	0
GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	176	0.514083607548971	2.21142847210184	0	0	0
GO_CHROMATIN_ORGANIZATION	662	0.352243744367157	1.75423306579609	0	0	0
GO_CHROMATIN_REMODELING	149	0.363430061312962	1.54496183232838	0.0042559014571717	0.00425091335419581	0.0397873811568889
GO_CHROMATIN_SILENCING	94	0.714851675421009	2.76436346364858	0	0	0
GO_CHROMATIN_SILENCING_AT_RDNA	36	0.767979780167692	2.5217080109356	0	0	0
GO_CHROMOSOME	879	0.267921693596685	1.37237038729909	1.11222142606948e-11	1.09423581307055e-11	2.61686273190598e-10
GO_CHROMOSOME_ORGANIZATION	1008	0.280068486672279	1.45137238300138	5.88751269958721e-13	5.75539615965681e-13	1.47813587456925e-11
GO_CHROMOSOME_TELOMERIC_REGION	161	0.345400262225415	1.49107257168586	0.00547049155132295	0.00547164735353967	0.0478121611203533
GO_CIRCULATORY_SYSTEM_DEVELOPMENT	787	0.361206537956849	1.79974522452084	2.22044604925031e-16	0	0
GO_CIRCULATORY_SYSTEM_PROCESS	365	0.340356967731514	1.48631736646216	0.004987808480022	0.00498750001401516	0.0445032667413709
GO_COATED_VESICLE	233	0.35308517549384	1.55493057325139	0.00237530387159501	0.00237555797145017	0.0252836413285697
GO_COP9_SIGNALOSOME	33	0.602333362946707	1.81106591428364	0.00426928973004348	0.00426891433449483	0.0397873811568889
GO_CYTOKINE_ACTIVITY	218	0.581287655044687	2.11157604201283	2.43727260595961e-12	2.42172948361485e-12	6.08730045094168e-11
GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	451	0.363519292826036	1.68138768993661	9.58000345718801e-12	9.46431821802207e-12	2.28186643730026e-10
GO_CYTOKINE_RECEPTOR_BINDING	270	0.445698104810674	1.84439752248096	3.32178728967847e-13	3.29070104498896e-13	8.63918714344436e-12
GO_CYTOPLASMIC_SIDE_OF_MEMBRANE	169	0.395459153537225	1.66709825281853	1.40177956131637e-07	1.39723361547439e-07	2.83624019471039e-06
GO_CYTOPLASMIC_TRANSLATION	40	0.576254168217337	1.97967781828198	1.06087740947558e-06	1.058551103994e-06	1.9479318913684e-05
GO_CYTOPLASMIC_VESICLE_PART	600	0.34689507627195	1.68230406788688	4.44089209850063e-16	0	0
GO_CYTOSKELETAL_PROTEIN_BINDING	818	0.272010183530835	1.36443155619061	5.20025487449338e-06	5.17874852401512e-06	8.89269404981317e-05
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	60	0.651817377059904	2.38222670527549	0	0	0
GO_CYTOSOLIC_PART	222	0.451143382564006	2.01482072181347	2.22044604925031e-16	0	0
GO_CYTOSOLIC_RIBOSOME	112	0.61251005321493	2.48085045865478	0	2.22044604925031e-16	6.52546010593114e-15
GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	43	0.581188548285282	1.99039249544577	6.10017980029465e-06	6.09065733048197e-06	0.000104282645945383
GO_DEFENSE_RESPONSE	1230	0.318994683433103	1.62929715295671	0	0	0
GO_DEFENSE_RESPONSE_TO_BACTERIUM	236	0.431552685140357	1.71586537438552	0.00278433717466231	0.00278161316990055	0.0286254163669034
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	71	0.533759117901446	1.79375535691803	0.000642978948439454	0.000642719185197316	0.00821762386787997
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	504	0.321350541661465	1.50234972490431	4.66774812024617e-07	4.6461024316713e-07	8.91056073502673e-06
GO_DETECTION_OF_STIMULUS	674	-0.509090163926453	-2.11255475037539	0	0	0
GO_DEVELOPMENTAL_GROWTH	332	0.333842559563762	1.49635873421806	0.00270582755122517	0.00270532909831356	0.0280008381543224
GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	601	0.310115823912718	1.48462236593259	0.000112762021430068	0.00011258663687097	0.00167518706296429
GO_DNA_CONFORMATION_CHANGE	272	0.413431650958621	1.89813563662919	0	0	0
GO_DNA_DEALKYLATION	19	-0.68735116397658	-1.86923507839434	0.00303789806951515	0.00303790579983931	0.0306931901511315
GO_DNA_DEMETHYLATION	14	-0.749908503203661	-1.81634450261886	0.00382996570970484	0.00382936018171953	0.0369005393041065
GO_DNA_PACKAGING	193	0.521326791843204	2.28188658714666	0	0	0
GO_DNA_PACKAGING_COMPLEX	107	0.753799503956417	2.99291377224725	0	0	0
GO_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION	31	0.785042629166068	2.51071697792732	0	0	0
GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION	52	0.498452668247467	1.75758813190508	0.000680600761835515	0.000680348980758305	0.00866125308047265
GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	201	0.390499581488436	1.71185843226694	1.52247225049251e-07	1.51676849968752e-07	3.05786741558162e-06
GO_EAR_DEVELOPMENT	194	0.4479033760411	1.78789949415774	0.000346402339937102	0.000346286370110138	0.00473498515796432
GO_EAR_MORPHOGENESIS	111	0.497572228624262	1.76758208244993	0.00143514683583057	0.00143483715870241	0.0166187903852061
GO_EMBRYO_DEVELOPMENT	893	0.312435564212264	1.57674040717808	5.07746206968029e-07	5.05095946845557e-07	9.56282614748945e-06
GO_EMBRYONIC_MORPHOGENESIS	538	0.374915743511694	1.74413718688322	0	0	0
GO_EMBRYONIC_ORGAN_DEVELOPMENT	405	0.407224794795889	1.84975214517273	0	2.22044604925031e-16	6.52546010593114e-15
GO_EMBRYONIC_ORGAN_MORPHOGENESIS	278	0.381373211567995	1.62922624299428	0.00368504866183894	0.00368197439709028	0.0355964366016568
GO_ENDOCARDIUM_DEVELOPMENT	10	0.855123124336981	1.86076098306969	0.00229912260266063	0.00229879709112413	0.0246442729896011
GO_ENDOCYTIC_VESICLE	255	0.378692010565216	1.66314705266353	0.000618085361684617	0.000617884936300772	0.00798653461428591
GO_ENDOCYTIC_VESICLE_MEMBRANE	151	0.406914043944358	1.6676242129361	6.19654353192223e-05	6.19139038788852e-05	0.00096243534266467
GO_ENHANCER_BINDING	92	0.477191776709791	1.77253398702045	0.00270497807628811	0.00270670028544406	0.0280008381543224
GO_ENZYME_BINDING	1736	0.243346609415007	1.30525928815389	3.18455657843941e-06	3.1553116149885e-06	5.59712483775888e-05
GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	688	0.349311711972025	1.71804998536769	0	0	0
GO_EPITHELIAL_CELL_DIFFERENTIATION	494	0.337813138581133	1.56294112107723	3.39784841429935e-06	3.38999515747673e-06	5.97752280454181e-05
GO_EPITHELIAL_CELL_PROLIFERATION	88	0.552014056071217	2.01029635888315	0.000429050060155145	0.000428943629175449	0.00573001611586971
GO_EPITHELIUM_DEVELOPMENT	944	0.335377786545015	1.65435821452655	0	0	0
GO_ER_TO_GOLGI_TRANSPORT_VESICLE	70	0.447618017310805	1.62336835735804	0.00422559962466551	0.00422443119674609	0.0396090715542526
GO_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL	1675	0.246346538806031	1.31471562076328	3.85025344940004e-13	3.72368802459278e-13	9.73266600056174e-12
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1422	0.243926375861816	1.29564271016717	5.31243820296456e-05	5.27243561714297e-05	0.000826108148288157
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	103	0.609685958088306	2.48809741352273	0	0	0
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	263	0.391793028618581	1.80581177554586	0	0	0
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	360	0.396592207998417	1.89975095739639	0	2.22044604925031e-16	6.52546010593114e-15
GO_EXCRETION	43	0.753340747202023	1.92607577976856	0.00464505252272029	0.00464406311932197	0.0419239979081288
GO_EXOCYTOSIS	309	0.356740173014255	1.6255319374448	1.4821808552723e-06	2.6465771345574e-06	4.72306076550773e-05
GO_EXODEOXYRIBONUCLEASE_ACTIVITY	17	-0.717709198257024	-1.82238269661126	0.000849601707385239	0.000849372151473293	0.0106977426412638
GO_EXTRACELLULAR_SPACE	1375	0.368823146455732	1.84728439555827	2.22044604925031e-16	0	0
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	303	0.427593316787777	1.80276860906112	3.13422799935736e-07	3.12616337705407e-07	6.1349658034081e-06
GO_EYE_DEVELOPMENT	325	0.37441802124247	1.61943036910325	3.01438326522074e-08	3.00408564690713e-08	6.36026305243025e-07
GO_EYE_MORPHOGENESIS	135	0.436433130535376	1.63664212630808	0.00327256539303178	0.00327148975410663	0.0324784705504334
GO_FAT_CELL_DIFFERENTIATION	105	0.486571556124353	1.87649396911121	7.62182877700468e-07	9.51405083604584e-07	1.7617397582609e-05
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	141	0.45854536797731	1.91732076517807	1.4210854715202e-14	1.3988810110277e-14	3.8613038000657e-13
GO_FC_RECEPTOR_SIGNALING_PATHWAY	205	0.433969740801367	1.93022253941763	0	0	0
GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	83	0.518262838494636	1.89344568190016	0.000893340508378637	0.000893206223628873	0.01117832449783
GO_FORMATION_OF_PRIMARY_GERM_LAYER	109	0.447546881240383	1.68793153487923	0.00156445574790098	0.00156324769769467	0.0177238083498703
GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX	21	0.634035684045393	1.83746589684005	0.00464882504457409	0.00464875886741567	0.0419239979081288
GO_GAMETE_GENERATION	594	0.276934458384067	1.3209944084314	0.0018839583518937	0.00188275204057053	0.0208573404771727
GO_GAP_JUNCTION_CHANNEL_ACTIVITY	15	0.953527624107001	1.74829477864512	0.00115154224314351	0.00115115944175981	0.0139057235633439
GO_GASTRULATION	154	0.419015825132852	1.64288730198204	0.00284973144263245	0.00284734951880994	0.0292001625132123
GO_GENE_SILENCING	211	0.531873507770311	2.34042089116885	0	0	0
GO_GENE_SILENCING_BY_RNA	138	0.494086330733508	2.05424729418185	0	0	0
GO_GLAND_DEVELOPMENT	394	0.355427192786289	1.62235026260307	3.75077746639363e-12	3.71103148211205e-12	9.13377623534828e-11
GO_GLAND_MORPHOGENESIS	96	0.489702937060406	1.75995048999486	0.000372036474303949	0.000371938322882737	0.00506230339462748
GO_GLIOGENESIS	174	0.43396640532996	1.76908568794432	8.98433432625634e-05	8.9596937939751e-05	0.00135012528676048
GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	878	-0.547565451259214	-2.21441459731258	0	0	0
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	258	0.409170668253499	1.6775260492024	0.00238647744739728	0.00238497192368481	0.0253381819302269
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1192	-0.338739966019857	-1.52696650743568	0.00154082534339783	0.00154167529514904	0.0175128384008565
GO_GRANULOCYTE_MIGRATION	74	0.575241466699057	1.90448137582425	0.0021840763422879	0.00218352548740275	0.0236662111084184
GO_GROWTH	409	0.30459617227746	1.38020434280809	0.00457306529103363	0.00457190511056405	0.041548066904772
GO_GROWTH_FACTOR_ACTIVITY	159	0.553755955560369	1.93528302609827	0.000312671511138563	0.000312477459785021	0.00430257425396298
GO_GROWTH_FACTOR_RECEPTOR_BINDING	128	0.470339867065045	1.75279101079722	0.000303837758831915	0.000303670412594381	0.00419107739998834
GO_GTPASE_ACTIVITY	245	0.359906461919598	1.6137134870459	0.000472197569778565	0.000471875710731706	0.00626375241189256
GO_GUANYL_NUCLEOTIDE_BINDING	389	0.320393638819819	1.49063200653312	8.84413611547119e-05	8.83258889561311e-05	0.00133437602573879
GO_HEAD_DEVELOPMENT	708	0.284550240294088	1.4031886220752	8.31156323061188e-05	8.29714989101227e-05	0.00125992967625217
GO_HEART_DEVELOPMENT	465	0.354373436538781	1.67314007529614	1.77635683940025e-15	1.99840144432528e-15	5.75832064957534e-14
GO_HEART_MORPHOGENESIS	211	0.439483563568983	1.82851434398121	0.00011621701529263	0.000116126765538627	0.00171490201009167
GO_HEART_VALVE_DEVELOPMENT	33	0.695100156584814	2.0213613552462	0.00143846042776941	0.00143873759983715	0.0166313561687633
GO_HEAT_SHOCK_PROTEIN_BINDING	88	0.515958665824472	1.97920648108821	1.91424653905869e-12	1.89948057283118e-12	4.79497083064692e-11
GO_HEMOSTASIS	310	0.352282985162285	1.57823706754391	5.04261636929959e-05	5.03515183608583e-05	0.000795257804699438
GO_HISTONE_BINDING	176	0.392412670219996	1.70610232785518	4.17071311453743e-06	4.1637051787502e-06	7.27662913931285e-05
GO_HISTONE_DEACETYLASE_BINDING	104	0.404906049028113	1.59876848371285	0.00436932043738159	0.0043678031954566	0.0403134585555658
GO_HISTONE_EXCHANGE	52	0.510556726701246	1.79046666727128	0.000346188670420688	0.000346024379184851	0.00473498515796432
GO_HOMEOSTATIC_PROCESS	1336	0.251267641046913	1.29037646949789	0.00060054399785292	0.000599932216663102	0.0077885705578658
GO_HUMORAL_IMMUNE_RESPONSE	186	0.502365267758173	1.88896270026506	6.43472520132082e-05	6.42807367564613e-05	0.000996604493491908
GO_IMMUNE_RESPONSE	1099	0.34556488214713	1.73797953248912	0	0	0
GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	322	0.406938948176476	1.86000549442327	0	0	0
GO_IMMUNE_SYSTEM_DEVELOPMENT	581	0.276278644847797	1.33603790451778	0.00116374462178392	0.00116276957870476	0.0140173059212429
GO_IMMUNE_SYSTEM_PROCESS	1983	0.28394213851887	1.50545037754073	2.22044604925031e-16	2.22044604925031e-16	6.52546010593114e-15
GO_INFLAMMATORY_RESPONSE	453	0.356323614279792	1.60286459902218	2.03213413108028e-05	2.02796679958928e-05	0.000331833791833071
GO_INNATE_IMMUNE_RESPONSE	618	0.296381914775991	1.4086636730274	0.00262395929573933	0.00262600234620558	0.0273576646543851
GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	105	0.488255664965923	1.96056184270931	2.66453525910038e-15	2.44249065417534e-15	7.00378266709406e-14
GO_INNATE_IMMUNE_RESPONSE_IN_MUCOSA	22	0.767910908794359	1.99705965856126	0.00196495683336884	0.00196487309071158	0.0215734300127013
GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	105	0.465070910786932	1.81606999711147	7.00917342684182e-05	7.00292755099197e-05	0.00108005987059294
GO_INSULIN_RECEPTOR_SIGNALING_PATHWAY	79	0.493002572133269	1.85342300814073	0.00130435747807589	0.00130414856536087	0.0153153192357588
GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	81	0.560226410500137	2.0583875689531	1.72472659043521e-07	1.72069967607769e-07	3.45720169611935e-06
GO_INTERACTION_WITH_SYMBIONT	51	0.548904531789438	1.92163372599509	4.87618026601133e-06	4.86847990310846e-06	8.43346357409433e-05
GO_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	661	0.376929200355438	1.91994405290474	0	0	0
GO_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT	10	0.827986151607417	1.78587104255259	0.00352498240651566	0.00352487605732454	0.0343588166181783
GO_INTRACELLULAR_PROTEIN_TRANSPORT	780	0.300288976800368	1.53741520735475	2.22044604925031e-16	0	0
GO_INTRACELLULAR_SIGNAL_TRANSDUCTION	1571	0.301364804385728	1.59017703224508	0	0	0
GO_INTRACELLULAR_VESICLE	1258	0.311882405034276	1.61954176697726	2.22044604925031e-16	0	0
GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	1648	0.249263487167119	1.27184765622838	0.00404971308879676	0.00404568107145375	0.0382589371205952
GO_LARGE_RIBOSOMAL_SUBUNIT	94	0.535917986382448	2.16268095514706	1.75863171802959e-08	1.75059027274216e-08	3.8157700151616e-07
GO_LEUKOCYTE_ACTIVATION	413	0.303592244066364	1.42282246091209	0.000860917395206884	0.000860715410337054	0.0108032681314038
GO_LEUKOCYTE_CELL_CELL_ADHESION	254	0.419815971648059	1.83049311864876	0	0	0
GO_LEUKOCYTE_CHEMOTAXIS	116	0.4877736212	1.73649972243696	0.00396907834258209	0.00396885184224771	0.0377520254946171
GO_LEUKOCYTE_DIFFERENTIATION	291	0.38702817042897	1.72506891982788	5.19530328531026e-05	5.1891236142465e-05	0.000815216840142396
GO_LEUKOCYTE_MIGRATION	258	0.392234557844718	1.69482881776762	0.00293021966471363	0.00292714295333985	0.0298885719392996
