n	es	nes	pval.es	pval.nes	fdr
GO_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	33	0.36026354629171	0.955665183506652	0.531164839232877	0.531164890460298	0.814747254595374
GO_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY	48	-0.385462504033568	-1.17564250268711	0.211262169539705	0.211260869210053	0.504569762715652
GO_ACETYLTRANSFERASE_ACTIVITY	102	0.318003220855322	1.06228684341978	0.327959998226165	0.327956817901142	0.641810299273291
GO_ACETYLTRANSFERASE_COMPLEX	99	0.31214391966098	1.02085527632195	0.415414597934206	0.41541154896378	0.725070829377778
GO_ACID_AMINO_ACID_LIGASE_ACTIVITY	20	0.596544526965127	1.41281595450364	0.102210805611242	0.102209329084734	0.330782489532431
GO_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	13	-0.281314050456021	-0.628320547070822	0.894455495465331	0.894457941746572	1
GO_ACIDIC_AMINO_ACID_TRANSPORT	20	-0.297104684021661	-0.732558858096243	0.831517869437149	0.831519890203812	0.98736749967493
GO_ACID_PHOSPHATASE_ACTIVITY	10	-0.77589542858529	-1.52637793371995	0.0232847344165027	0.0232828860197999	0.130522039202632
GO_ACID_SECRETION	65	0.369896115600109	1.11191504523551	0.300085805907144	0.300082054396929	0.61153476879512
GO_ACID_THIOL_LIGASE_ACTIVITY	19	-0.502214015191221	-1.26501887447037	0.178380615274511	0.178378647046537	0.463841912175509
GO_ACROSOMAL_MEMBRANE	21	0.242288593299815	0.564036415104455	0.947989260570599	0.9479919383381	1
GO_ACROSOMAL_VESICLE	90	0.368740753323436	1.16394775629904	0.215199687227905	0.215198683624813	0.510901179717184
GO_ACROSOME_ASSEMBLY	12	0.618945823006306	1.19411147693939	0.284701620820619	0.284701631085372	0.596210566195067
GO_ACROSOME_REACTION	16	-0.704530896701873	-1.51646822980704	0.0316974579033602	0.0316959356340992	0.158909453568925
GO_ACTIN_BASED_CELL_PROJECTION	180	0.304475998024114	1.09695284019321	0.255211197628422	0.255209387500801	0.563365200169679
GO_ACTIN_BINDING	392	0.285814434790193	1.12142317271166	0.172871901590231	0.172865893757219	0.456492638221329
GO_ACTIN_CYTOSKELETON	443	0.276704226489806	1.10814514735018	0.181058432185521	0.18105586073224	0.468482459939308
GO_ACTIN_CYTOSKELETON_REORGANIZATION	54	0.332484984034313	1.01387033802183	0.447141167270167	0.447140746463136	0.751074575830753
GO_ACTIN_DEPENDENT_ATPASE_ACTIVITY	12	-0.547685908266636	-1.15243965623012	0.310208230269092	0.310207348130589	0.622097176793411
GO_ACTIN_FILAMENT	69	0.373837124005393	1.15943140625875	0.231462858840041	0.231461210416189	0.533162341782095
GO_ACTIN_FILAMENT_BASED_MOVEMENT	92	0.287185809707525	0.929066548971556	0.582901034832273	0.582899235217814	0.85373491285753
GO_ACTIN_FILAMENT_BASED_PROCESS	449	0.386179801950291	1.53185082915065	7.33825999965632e-09	7.28122906412665e-09	1.82524369251582e-07
GO_ACTIN_FILAMENT_BINDING	120	0.312524517423527	1.09036893965102	0.290074406963886	0.290071416005867	0.602671044521136
GO_ACTIN_FILAMENT_BUNDLE	56	0.242735520000098	0.735349395562733	0.902190235198078	0.902195341914978	1
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	48	0.540804889960447	1.58643245802608	0.0173222676779468	0.0173230550647642	0.108218789612613
GO_ACTIN_FILAMENT_ORGANIZATION	173	0.360982248325316	1.29076787778558	0.0655506309377889	0.0655475954774052	0.249542970744289
GO_ACTIN_FILAMENT_POLYMERIZATION	22	0.300513660077192	0.722929450116704	0.843410462900786	0.843413188123123	0.992369216574462
GO_ACTININ_BINDING	28	0.354271048615094	0.933773936177229	0.567413724291493	0.567413536532703	0.843633697443445
GO_ACTIN_MEDIATED_CELL_CONTRACTION	73	0.333556192388516	1.0269891530924	0.402814158907415	0.402813365444265	0.716329746369602
GO_ACTIN_MONOMER_BINDING	24	0.48004960123605	1.17744955881085	0.273627266510695	0.273626873656068	0.583114664215997
GO_ACTIN_MYOSIN_FILAMENT_SLIDING	37	0.40548572051059	1.04449756585566	0.402204731720446	0.402203045515487	0.715619012712668
GO_ACTIN_NUCLEATION	23	0.238451281074388	0.597506216982052	0.936971037914174	0.936973221437605	1
GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	36	0.408197461576439	1.15049518077782	0.27730750702298	0.277306824411398	0.588220571250567
GO_ACTION_POTENTIAL	93	0.32386442224529	1.07389750222618	0.328647883476827	0.328646046849797	0.642448625722857
GO_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING	56	0.579142354672522	1.77585943484664	0.00231226059294254	0.00231226122606176	0.0254262777200398
GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY	38	0.465153766735579	1.26069847425696	0.183663994058544	0.183662584493768	0.471796721608829
GO_ACTIVATION_OF_ANAPHASE_PROMOTING_COMPLEX_ACTIVITY	14	0.413672924444338	0.929824379248281	0.550267241866613	0.550266412598207	0.831513690148401
GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	94	0.375663079565741	1.25455245408263	0.133824368990992	0.133823702148777	0.392125320412167
GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	12	-0.411060021445761	-0.938072072570342	0.545589985085455	0.545589215941377	0.827132030905128
GO_ACTIVATION_OF_GTPASE_ACTIVITY	74	0.29427534986272	0.940843701354416	0.562032408232976	0.562031574007657	0.83914466424128
GO_ACTIVATION_OF_IMMUNE_RESPONSE	426	0.266942431753469	1.04624846144136	0.326969334855793	0.326964706560937	0.640716529981618
GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	203	0.203115066502568	0.7490768975981	0.958407377492508	0.958411121992519	1
GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY	34	0.335183378837206	0.932282714257271	0.560174169663657	0.560173592407912	0.838135299111079
GO_ACTIVATION_OF_MAPK_ACTIVITY	136	0.458329032668462	1.60303926116711	0.00395961599450845	0.00395739551952956	0.0390850615918813
GO_ACTIVATION_OF_MAPKK_ACTIVITY	51	0.470424715968966	1.36689645966461	0.0787045762662349	0.0787021626280523	0.280677679105705
GO_ACTIVATION_OF_MAPKKK_ACTIVITY	10	0.441977431922074	0.980772158557028	0.482976981161773	0.482976224686895	0.777281649958562
GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	16	0.635632458256012	1.53774750558838	0.0419117887657436	0.0419101235683551	0.188891134234737
GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	26	0.35739897858189	0.903558258428933	0.598680572602039	0.59868027875216	0.863430650682052
GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY	16	0.63985662754523	1.5314303848194	0.0518340131982524	0.0518323118765094	0.215146945595407
GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	278	0.429479656281737	1.64737510680761	1.23458547829358e-08	1.228428325728e-08	3.0030504028954e-07
GO_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	21	0.277100465987088	0.665784774567318	0.884271318708745	0.884274442252209	1
GO_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	11	0.581766629918453	1.32635925537502	0.184821552773271	0.184821354774644	0.473472981765411
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	170	0.273955935432519	0.984966135488215	0.488938426681894	0.488935906147129	0.78263207248242
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	355	0.249645065945757	0.964680399059182	0.563353311143529	0.563349451198701	0.839822048933194
GO_ACTIVIN_BINDING	11	-0.320449335292794	-0.73552066356614	0.793999226442515	0.794001185105955	0.97482800091086
GO_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	21	0.386269531252066	0.947132806018035	0.522729190312782	0.52272808621267	0.811147436601975
GO_ACTOMYOSIN	61	0.258639278766965	0.799453408092995	0.816220210224736	0.816222733875407	0.980461663676529
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION	76	0.276621893420581	0.876317103235334	0.677524574804254	0.677525906559782	0.916398931536012
GO_ACUTE_INFLAMMATORY_RESPONSE	72	0.328280569952616	1.00579208744044	0.440217214631504	0.440215643984276	0.745581376985679
GO_ACUTE_PHASE_RESPONSE	42	0.4013838051722	1.1004571634478	0.320823309565114	0.320820758442018	0.632447719741079
GO_ACYL_COA_DEHYDROGENASE_ACTIVITY	16	-0.254895975141177	-0.612472479167647	0.92394586815571	0.923948482016076	1
GO_ACYLGLYCEROL_HOMEOSTASIS	29	0.316029462376692	0.811590873413175	0.72885062660919	0.72885187804034	0.943892324695619
GO_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	27	0.474089139410466	1.23117217480168	0.212295488070383	0.212294499489738	0.506425104427939
GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX	14	0.332453000638143	0.734655396345909	0.798325418589885	0.798327835513924	0.97651487658826
GO_ADAPTATION_OF_SIGNALING_PATHWAY	20	0.535794635974877	1.25734821492727	0.204890880978535	0.204888859356003	0.497237389831012
GO_ADAPTIVE_IMMUNE_RESPONSE	287	0.325011352341788	1.2138550133664	0.108880972819504	0.108878131761964	0.345842453749251
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	153	0.40535820176987	1.39013618777821	0.0331121832682821	0.0331104900798939	0.16337085847594
GO_ADENOHYPOPHYSIS_DEVELOPMENT	13	0.826559158784004	1.53421139776495	0.0448107042453182	0.04480907612107	0.196660641495842
GO_ADENOSINE_DEAMINASE_ACTIVITY	10	-0.524203656093002	-1.08409886528084	0.407425262772796	0.407425842654151	0.718429593186872
GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	11	-0.520391486854679	-1.09746576504393	0.377302557383918	0.377302508674903	0.692990264303237
GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	72	0.560335916071393	1.68391056663936	0.00390487328679223	0.00390301259601722	0.0386770896449546
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	67	0.42993404810771	1.30661615960321	0.0996071150932016	0.0996030726616199	0.325553468434333
GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	144	0.475291689681307	1.62701030642986	0.00650443949751434	0.00650528421491281	0.0559378799642793
GO_ADENYL_NUCLEOTIDE_BINDING	1513	0.207119557326117	0.895938755859499	0.933363846484879	0.933379844233344	1
GO_ADENYLYLTRANSFERASE_ACTIVITY	23	-0.29391228394668	-0.783582756519845	0.757914691508989	0.757916388787994	0.956857310300848
GO_ADHERENS_JUNCTION_ASSEMBLY	33	0.576474977431955	1.59755922152685	0.0336419598225719	0.0336410416673241	0.165025209373042
GO_ADHERENS_JUNCTION_ORGANIZATION	70	0.516726329701936	1.62390529936114	0.00483477474600713	0.00483438255699453	0.0452534924164235
GO_ADIPOSE_TISSUE_DEVELOPMENT	31	0.667667180304885	1.76325210609797	0.00363879968755842	0.00363836223305647	0.0373673975429877
GO_ADP_BINDING	33	-0.232807889520746	-0.650022771250254	0.929845627812927	0.929848542546616	1
GO_ADP_METABOLIC_PROCESS	46	0.320719965955415	0.919184607779755	0.579557545122075	0.579556381242328	0.852333862443455
GO_ADRENAL_GLAND_DEVELOPMENT	22	0.308836764570986	0.7458974311036	0.781925326571976	0.78192651583984	0.968987990915423
GO_ADRENERGIC_RECEPTOR_ACTIVITY	15	0.720563017490996	1.55403111181981	0.0481704726312919	0.0481690535622004	0.206009079320557
GO_ADRENERGIC_RECEPTOR_BINDING	18	0.367959403629287	0.874023113591534	0.622610344264764	0.622609505894473	0.879109055198612
GO_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	22	0.389688278117372	0.956260131822639	0.518694571597329	0.518693571762001	0.809227629362869
GO_ADULT_BEHAVIOR	134	0.304273709072112	1.03452207369973	0.38753988913076	0.387538791012848	0.700856383971268
GO_ADULT_HEART_DEVELOPMENT	12	-0.384991504121841	-0.855388048455362	0.641821749664442	0.641821462462329	0.892569615847925
GO_ADULT_LOCOMOTORY_BEHAVIOR	79	0.307387687316264	0.955395964771117	0.513563028762398	0.513563133071444	0.805685360713514
GO_AEROBIC_RESPIRATION	52	0.150772332566777	0.450271905537904	0.999302181342879	0.999302382777707	1
GO_AGGRESOME	33	0.431377419131265	1.14661384920225	0.29013164914924	0.290129671196111	0.602671044521136
GO_AGING	263	0.420112794232929	1.59452759765068	0.0023120916987428	0.00231173781273397	0.0254262777200398
GO_ALCOHOL_BINDING	100	-0.291922418832355	-1.00508628926447	0.460751412601533	0.460748800409153	0.761393827715238
GO_ALCOHOL_BIOSYNTHETIC_PROCESS	110	0.513036886623992	1.75655668295544	3.94174609619213e-08	3.92660277626078e-08	9.21816746998364e-07
GO_ALCOHOL_CATABOLIC_PROCESS	57	0.245900082869631	0.749704470409382	0.87130073580398	0.871304364497016	1
GO_ALCOHOL_DEHYDROGENASE_NADP_ACTIVITY	15	-0.369027648877437	-0.88094944648173	0.626782433914491	0.626782724085221	0.88181845319576
GO_ALCOHOL_METABOLIC_PROCESS	347	0.35925739639771	1.38331288633711	0.0050130457165708	0.00501402928532368	0.0464937261002742
GO_ALCOHOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	23	-0.511873164100457	-1.23547256138303	0.201058793312866	0.201057295407842	0.492731963393866
GO_ALDEHYDE_CATABOLIC_PROCESS	12	-0.529821149196321	-1.1613203433026	0.3060235807287	0.306022027112538	0.61873763239842
GO_ALDEHYDE_DEHYDROGENASE_NAD_ACTIVITY	18	0.343737445780506	0.823812603932901	0.720484622409152	0.720485372963718	0.939339026376195
GO_ALDITOL_METABOLIC_PROCESS	19	0.525549182208737	1.25565610396328	0.205237761836152	0.205236976541892	0.497237389831012
GO_ALDITOL_PHOSPHATE_METABOLIC_PROCESS	34	-0.2334449217813	-0.650549065676083	0.933036771204865	0.93304031330696	1
GO_ALDO_KETO_REDUCTASE_NADP_ACTIVITY	25	-0.367487334674018	-0.982276456381325	0.48894674962164	0.488946609177658	0.78263207248242
GO_ALKALI_METAL_ION_BINDING	20	-0.570032700082894	-1.41692137469392	0.0903028112141966	0.0903024163957319	0.306373442128914
GO_ALKALOID_METABOLIC_PROCESS	13	0.426398990652193	0.874158904457727	0.612343045026719	0.612342809951551	0.872079938294024
GO_ALPHA_ACTININ_BINDING	20	0.33126042515595	0.790080789771545	0.765553667105782	0.765556927164035	0.961039313633339
GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	76	-0.151907895267321	-0.507447585967399	0.997771967257305	0.997772151315288	1
GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	94	0.28690275272085	0.940881989333424	0.578444095833986	0.578443705930057	0.852109801863102
GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS	228	0.191881529490724	0.719758620434843	0.990917790217028	0.990919926592372	1
GO_ALPHA_BETA_T_CELL_ACTIVATION	53	0.412744446263739	1.20106148467867	0.197444943677114	0.197442846364297	0.489347247210383
GO_ALPHA_BETA_T_CELL_DIFFERENTIATION	44	0.449895420414175	1.26878112479929	0.146335808531711	0.146332239047662	0.412042611235588
GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS	12	-0.419928796474765	-0.957776839167693	0.528062673432899	0.528062375739016	0.81266101897149
GO_ALPHA_TUBULIN_BINDING	25	0.473102815143393	1.18792843240763	0.249244577186466	0.24924276159816	0.556101639041276
GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	10	0.628295804309264	1.35454041083067	0.167065750662617	0.167065219030187	0.449662345669966
GO_AMEBOIDAL_TYPE_CELL_MIGRATION	153	0.347564492954097	1.22995055973213	0.109900456253068	0.109898489347537	0.347872059624481
GO_AMELOGENESIS	19	-0.264497276769301	-0.649893076487799	0.891175306741466	0.891177075606532	1
GO_AMIDE_BINDING	271	0.24908283661682	0.935074823960255	0.610607289536438	0.610605581728057	0.870863698530179
GO_AMIDE_BIOSYNTHETIC_PROCESS	506	0.150687540177504	0.607424932428009	0.999999908536572	0.999999909050925	1
GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	18	0.348250439022392	0.825750789859919	0.679664920444132	0.679666035397346	0.916912706166729
GO_AMIDE_TRANSPORT	96	0.366774171117937	1.20265376218876	0.160728593967092	0.160726297427478	0.437981011322415
GO_AMINE_BINDING	10	-0.492504803131004	-0.969007938872998	0.528534933899069	0.528534917581864	0.81266101897149
GO_AMINE_BIOSYNTHETIC_PROCESS	20	0.548916308101073	1.31981046747588	0.156585434498362	0.15658391968973	0.429462433418841
GO_AMINE_CATABOLIC_PROCESS	20	0.646594097056781	1.53754625019698	0.0438199392738842	0.0438190685995072	0.194619827203217
GO_AMINE_METABOLIC_PROCESS	130	0.342725820020636	1.18390765577751	0.177755499185652	0.177754549747497	0.463462281316082
GO_AMINO_ACID_ACTIVATION	51	-0.388674319207732	-1.24281981509558	0.154071847882811	0.154069812265388	0.424931006695587
GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS	17	0.306329381434008	0.679857055285065	0.842545785278211	0.842548344563262	0.992140924847981
GO_AMINO_ACID_BETAINE_TRANSPORT	13	-0.345963331472767	-0.813305185826224	0.720291999453871	0.720293942285502	0.939339026376195
GO_AMINO_ACID_BINDING	107	-0.250171736172887	-0.879585931776799	0.716210664959262	0.716213474772731	0.937883740447943
GO_AMINO_ACID_IMPORT	14	-0.371736400718111	-0.855884292173209	0.670609069119532	0.670609781439543	0.912332854447292
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	66	0.388011950296952	1.1906803107517	0.200205794655638	0.200203461673031	0.491861993047198
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	78	0.362151769353794	1.15894368388448	0.229050271785144	0.229048712755023	0.530768579968161
GO_AMINO_ACID_TRANSPORT	123	0.365698162008923	1.2347943775178	0.122910760793466	0.122907705973508	0.371549304312352
GO_AMINOACYL_TRNA_EDITING_ACTIVITY	10	-0.320624494264363	-0.657548655447572	0.868532972382924	0.868534662356473	1
GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	106	0.344293437229874	1.15373974343672	0.198777339751022	0.198772564876223	0.49093299239653
GO_AMINOGLYCAN_CATABOLIC_PROCESS	67	0.42056332664299	1.29899476378786	0.112738997918267	0.112736083454541	0.352410782459048
GO_AMINOGLYCAN_METABOLIC_PROCESS	165	0.36259898856104	1.31697791941328	0.0481458008835289	0.0481433359591624	0.206009079320557
GO_AMINOPEPTIDASE_ACTIVITY	42	-0.259716320732298	-0.774444450433543	0.810200544132192	0.8102024807971	0.980055862030362
GO_AMINO_SUGAR_BIOSYNTHETIC_PROCESS	10	0.47013140665356	0.993656900019295	0.488912042043348	0.488911818767721	0.78263207248242
GO_AMINO_SUGAR_CATABOLIC_PROCESS	12	0.287272224002393	0.6195421824167	0.883512161493204	0.883513953400533	1
GO_AMINO_SUGAR_METABOLIC_PROCESS	39	0.349120275825659	0.989991103179581	0.476891914539788	0.476890146673914	0.772530697624007
GO_AMMONIUM_ION_BINDING	71	-0.337100285448137	-1.05489737099943	0.356049548976627	0.356046795328355	0.671579899566488
GO_AMMONIUM_ION_METABOLIC_PROCESS	168	0.350075982518876	1.24824917929677	0.0844044517947897	0.0844005304296006	0.29371384589501
GO_AMMONIUM_TRANSMEMBRANE_TRANSPORT	23	-0.461355117209828	-1.18275238587703	0.253225712782614	0.253224760111636	0.560867720262239
GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	26	0.318272209105069	0.788615325812762	0.753281072395564	0.753282585966749	0.955307706059869
GO_AMMONIUM_TRANSPORT	56	0.280598384318084	0.836181881626813	0.736181249558959	0.73618312297734	0.945972926918754
GO_AMPA_GLUTAMATE_RECEPTOR_COMPLEX	26	0.592307463347237	1.47924210523846	0.0641734323606205	0.0641723428580555	0.246521805420946
GO_AMP_METABOLIC_PROCESS	13	0.452615025451031	1.00716887895928	0.466373709692064	0.466373468338913	0.765556448028027
GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	11	0.608848849644853	1.31575067171062	0.181262744149894	0.181261339006104	0.468486972868587
GO_ANAPHASE_PROMOTING_COMPLEX	21	0.313568028461832	0.76943648767441	0.774068941140629	0.774071278923614	0.965670616810807
GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	76	0.361221028400821	1.16919446861229	0.211062788780542	0.2110617833903	0.504501620418996
GO_ANATOMICAL_STRUCTURE_ARRANGEMENT	16	0.732772724512457	1.63542000666811	0.0153041064390772	0.0153023939446445	0.10003200284698
GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	956	0.40483985038972	1.70034876904515	2.22044604925031e-16	0	0
GO_ANATOMICAL_STRUCTURE_HOMEOSTASIS	284	-0.290875627709827	-1.14865807602597	0.137537293293315	0.137535025334784	0.397876386249673
GO_ANATOMICAL_STRUCTURE_MATURATION	38	0.390015783855167	1.09490722108951	0.343523371199116	0.343522430221805	0.659616584612853
GO_ANATOMICAL_STRUCTURE_REGRESSION	11	0.497389106198476	1.03238264177013	0.447708867008144	0.447708428091804	0.751483193090928
GO_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	21	-0.511943356258636	-1.22593001364013	0.226463071668983	0.226461853409496	0.52725239070074
GO_ANCHORED_COMPONENT_OF_MEMBRANE	151	0.494317437214532	1.71042064612943	0.000488632959614765	0.000488505570950815	0.00715346276669559
GO_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE	42	0.628949934939606	1.71933923319901	0.00412925377349138	0.00412929497301706	0.040311731122721
GO_ANCHORING_JUNCTION	488	0.337727115493661	1.36081999583244	0.00126674358707102	0.0012662168481522	0.0164274975299746
GO_ANDROGEN_BIOSYNTHETIC_PROCESS	13	0.448691507026746	1.0181048239466	0.446403910911814	0.446402750402675	0.750260986188133
GO_ANDROGEN_METABOLIC_PROCESS	29	0.618883068616275	1.64600221547923	0.0182879355286665	0.0182872104228026	0.112058585119862
GO_ANDROGEN_RECEPTOR_BINDING	38	0.38465586142125	1.10853961630026	0.31034674574894	0.310344206786093	0.622160734444773
GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	40	0.575186339398162	1.66121490207537	0.00948675187547043	0.00948731932097546	0.0730820066443891
GO_ANGIOGENESIS	292	0.47006689313496	1.80216549759196	0	2.22044604925031e-16	7.81914215914575e-15
GO_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	13	0.477557899574486	1.06042703891488	0.418018105053896	0.418017966546024	0.727779367300259
GO_ANGIOTENSIN_RECEPTOR_BINDING	11	-0.230073421847968	-0.4853647942583	0.968797120388635	0.968799063757089	1
GO_ANION_ANION_ANTIPORTER_ACTIVITY	21	-0.409002555348781	-1.00824114288204	0.464995299140185	0.464993337218606	0.764665357050157
GO_ANION_CATION_SYMPORTER_ACTIVITY	52	0.503706155871901	1.46200017209513	0.0596134491626109	0.0596142083921023	0.237173945425472
GO_ANION_CHANNEL_ACTIVITY	90	0.270028421127402	0.877274500645484	0.705423371835465	0.705425460883986	0.933205954067455
GO_ANION_HOMEOSTASIS	40	-0.273553048068237	-0.8001711423106	0.781936235932529	0.781938584961161	0.968987990915423
GO_ANION_TRANSMEMBRANE_TRANSPORT	250	0.255705490255083	0.950917950233278	0.576755854225977	0.576755098523427	0.851006344775316
GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	292	0.248266182902136	0.940101517604588	0.619615024717559	0.619614251169591	0.876946868401747
GO_ANION_TRANSMEMBRANE_TRANSPORTING_ATPASE_ACTIVITY	10	-0.578453477744797	-1.23851222822244	0.231811410485778	0.231811152370381	0.53356281599705
GO_ANION_TRANSPORT	506	0.291656689932249	1.17091851475841	0.084832602178608	0.0848343554056181	0.294530543767393
GO_ANKYRIN_BINDING	19	0.248676794816466	0.597695542049242	0.926832966143519	0.926835181360495	1
GO_ANNEALING_ACTIVITY	11	0.296792001627283	0.646472350107217	0.859835474636117	0.859837665233116	1
GO_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	47	0.415037950208244	1.18153489886304	0.228245860159173	0.228244454291778	0.529527133956926
GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	193	0.465343504446078	1.68067356924884	0.00070730598660329	0.000707258958940749	0.01003391846785
GO_ANTEROGRADE_AXONAL_TRANSPORT	25	-0.171858305467694	-0.452875024929758	0.991829077302058	0.991830420590262	1
GO_ANTIGEN_BINDING	113	0.345208265414391	1.08949308418428	0.307650636904684	0.307648727422096	0.620083531000939
