n	es	nes	pval.es	pval.nes	fdr
GO_CELL_MOTILITY	834	0.419871639628388	1.75670793956688	2.22044604925031e-16	0	0
GO_CELL_PART_MORPHOGENESIS	632	0.330319315084027	1.34355067123534	0.0036859602917092	0.00368505286091392	0.0376346594902397
GO_CELL_PROJECTION_ORGANIZATION	901	0.370663051616564	1.55451380334494	0	0	0
GO_CELL_PROLIFERATION	671	0.406053163296353	1.67337779619219	0	2.22044604925031e-16	7.81914215914575e-15
GO_CELL_SUBSTRATE_JUNCTION	397	0.364097290906848	1.43831449549699	0.00372467469210025	0.00372150713108854	0.0377640414880271
GO_CELL_SURFACE	756	0.346203575856186	1.42448349753567	0.00112723898142453	0.00112900690935658	0.0150094491589967
GO_CELLULAR_COMPONENT_MORPHOGENESIS	899	0.340674335170936	1.43132883447598	0.000215836914398193	0.000215642542854555	0.00343865575074811
GO_CELLULAR_HORMONE_METABOLIC_PROCESS	103	0.520898025732996	1.7543710882864	0.000294878051058656	0.000294714853628975	0.00462475616463929
GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	262	0.403557170558228	1.52820048382495	0.00170441225063878	0.00169969426616612	0.0204377871517048
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	174	0.44898077715685	1.6256408466088	0.000450756977914746	0.000450580009545454	0.00667834388981802
GO_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	13	0.806045895103655	1.82343030750664	0.000730130308699395	0.000729767856924135	0.0103038344667379
GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	57	0.68257881424991	2.05492257363244	5.09075669286041e-07	5.07855258513601e-07	1.06541549977534e-05
GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	605	0.367897861595468	1.50475201203996	2.10803152711492e-10	2.08330019901837e-10	5.60218362608757e-09
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1007	0.393847037618672	1.6632434329683	0	0	0
GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	263	0.524247276479824	1.98366671262814	0	0	0
GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	187	0.550597241384802	2.01042561347846	0	0	0
GO_CELLULAR_RESPONSE_TO_HEAT	35	0.71172989362636	1.96638222643337	4.27118854980924e-05	4.26625963219074e-05	0.000737988069708784
GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	551	0.433308033221592	1.75815559268053	0	0	0
GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	60	0.532974883596793	1.6645901658033	0.00535814181000593	0.00535741994948458	0.0488358958723432
GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	121	0.495621124731522	1.66373108092279	0.00383161183903613	0.00383170365166585	0.0382757783843168
GO_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	87	0.663792598623507	2.12445664380425	3.574918139293e-14	3.530509218308e-14	1.16036069641723e-12
GO_CELLULAR_RESPONSE_TO_LIPID	456	0.424365332615361	1.69618129166858	0	0	0
GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	79	0.514692887775674	1.67208866227959	0.00473490442337121	0.00473269575018831	0.044583802640309
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	504	0.361194726175948	1.46189398732057	0.00140137847498345	0.00140555936497111	0.0178057584650302
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	464	0.453839692786401	1.8151010661975	0	0	0
GO_CELLULAR_RESPONSE_TO_ORGANIC_SUBSTANCE	1847	0.369473501630122	1.6083390885588	0	0	0
GO_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	183	0.450967842100557	1.63210288700851	0.000649973177632379	0.00064934354817836	0.00923441449765188
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	798	0.381273664297793	1.59969715376421	2.22044604925031e-16	0	0
GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	142	0.512643463671642	1.81939641415907	6.08581629535365e-10	6.04484240440684e-10	1.57538712178286e-08
GO_CELLULAR_RESPONSE_TO_PEPTIDE	273	0.400059147445272	1.52919924301285	0.000358658785005184	0.000358382857997053	0.00544400216318095
GO_CELLULAR_RESPONSE_TO_STARVATION	116	0.554111121060386	1.92077232785149	9.74913483275941e-11	9.68439772819352e-11	2.62811453944921e-09
GO_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	217	0.479014417987314	1.78254668041812	4.99778027407416e-07	4.97907994168045e-07	1.04826465960788e-05
GO_CELLULAR_RESPONSE_TO_STRESS	1564	0.309974860239402	1.33840718751162	1.98173488341613e-06	1.96678083930202e-06	3.95764470928937e-05
GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	871	0.392176935827509	1.64152839395364	0	0	0
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	69	0.597720034435683	1.86897148012206	0.000321143718884476	0.000321009962020113	0.0049714527102382
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	165	0.483042082882871	1.68958252386528	0.000818950629740245	0.00081883000288685	0.0112655774350665
GO_CHEMOKINE_ACTIVITY	47	0.785352918394585	2.09991379408689	9.65037626310394e-06	9.6377547593729e-06	0.000183925668246613
GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	71	0.626851977234578	1.85124117263198	0.00204858994475432	0.00204832709012215	0.0231430767221775
GO_CHEMOKINE_RECEPTOR_BINDING	56	0.732811172893028	2.05062432400741	5.84805960357482e-06	5.84039744211395e-06	0.000113284561532938
GO_CHRONIC_INFLAMMATORY_RESPONSE	14	0.817420042136238	1.77670355232101	0.00518999454105651	0.00518914972761131	0.0475953640132535
GO_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	56	0.601291969309894	1.77343788471937	3.8518634860929e-05	3.84749163483411e-05	0.000667500308260369
GO_CIRCADIAN_RHYTHM	136	0.535552763220935	1.86233465026079	4.37190538771226e-07	4.36145046300851e-07	9.21512176398512e-06
GO_CIRCULATORY_SYSTEM_DEVELOPMENT	787	0.449153912623429	1.86797762837484	0	0	0
GO_COGNITION	250	0.44671466458252	1.66831732876653	3.34436424409557e-06	3.3379831634317e-06	6.58250279828732e-05
GO_COLLAGEN_BINDING	64	0.565351015563215	1.76828355505242	0.00247701531624422	0.00247437022466812	0.0269087761932658
GO_CORE_PROMOTER_BINDING	151	0.507098959126163	1.79879796871248	0.000108165856430364	0.000108076812464719	0.00177114244471268
GO_CORE_PROMOTER_PROXIMAL_REGION_DNA_BINDING	370	0.37611879413049	1.46846518690193	0.00020899232452698	0.000208805689299818	0.00333863366999385
GO_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	100	0.594558068613503	1.99726170292487	0.000497869507315896	0.000497732639332504	0.00727058344269406
GO_CRANIAL_NERVE_DEVELOPMENT	42	0.618915379490543	1.77403926003126	0.00416975776914785	0.00417004960073897	0.0406425262569551
GO_CYTOKINE_ACTIVITY	218	0.596531655787047	2.11001545300602	0	0	0
GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	451	0.411040931446905	1.63098896253173	2.22044604925031e-16	2.22044604925031e-16	7.81914215914575e-15
GO_CYTOKINE_RECEPTOR_BINDING	270	0.536350123006261	1.99243278483084	0	0	0
GO_CYTOPLASMIC_SIDE_OF_MEMBRANE	169	0.449358576678948	1.60159845333065	0.00522300531961939	0.00522140370242619	0.0478170654853766
GO_CYTOSKELETON_ORGANIZATION	837	0.335214122295204	1.39376479087657	0.000299668427580002	0.000299306402690047	0.00467202289792696
GO_DEFENSE_RESPONSE	1230	0.34150313580482	1.44546584617108	5.97122351564394e-12	5.83411097210274e-12	1.70864358965147e-10
GO_DEVELOPMENTAL_GROWTH	332	0.45447536005503	1.75720454584398	0	0	0
GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	103	0.531966880182447	1.77215852936521	4.58612478245746e-05	4.58042754801768e-05	0.000783173681331579
GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	601	0.399883101134884	1.62058016650935	0	0	0
GO_DOUBLE_STRANDED_DNA_BINDING	763	0.374843148420094	1.55382499964037	0	0	0
GO_EAR_DEVELOPMENT	194	0.475545791546729	1.74498602917593	0.000182009293419716	0.00018189267634483	0.00291619803050411
GO_EATING_BEHAVIOR	29	-0.66787606276035	-1.73871913337389	0.00283112250819573	0.0028300846805881	0.0302216263002873
GO_EMBRYO_DEVELOPMENT	893	0.39434976483425	1.65641592506038	0	0	0
GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	553	0.389801554113401	1.58741690185742	0	0	0
GO_EMBRYO_IMPLANTATION	38	0.733964945199148	2.062567847013	2.09632311509722e-12	2.08377759491896e-12	6.28960625078599e-11
GO_EMBRYONIC_MORPHOGENESIS	538	0.402062833528915	1.62823634130463	2.08819457917508e-05	2.08306474374087e-05	0.000382714628073633
GO_EMBRYONIC_ORGAN_DEVELOPMENT	405	0.450683122398269	1.77857420136167	0	0	0
GO_EMBRYONIC_PLACENTA_DEVELOPMENT	82	0.646718784156213	2.08157616698056	0	0	0
GO_ENDODERM_DEVELOPMENT	70	0.642056861015775	1.96444017019824	3.44149486686263e-09	3.42731154567844e-09	8.70213523786851e-08
GO_ENDODERM_FORMATION	49	0.624885668846888	1.82322988665559	0.00249047695875781	0.00249085083921863	0.027038300118931
GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	104	0.544781965796789	1.83266584815943	2.73394146099726e-07	2.72470396578406e-07	5.97012913391796e-06
GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE	62	0.589447726408399	1.79942091974465	0.0018170102460886	0.0018170755199145	0.021202798374387
GO_ENDOTHELIAL_CELL_DIFFERENTIATION	71	0.593075501845385	1.87370730953766	0.000320210873460458	0.000320099888329817	0.00497036991957794
GO_ENDOTHELIAL_CELL_MIGRATION	56	0.575380940090018	1.75025951838485	0.00254399992657817	0.0025433199432483	0.0274067045250582
GO_ENZYME_BINDING	1736	0.311752280432937	1.35650235800092	5.55866463969323e-11	5.41287015209946e-11	1.48252499165835e-09
GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	688	0.377124060481133	1.56276984021029	3.0002865495371e-05	2.92507311566714e-05	0.000522801587682381
GO_ENZYME_REGULATOR_ACTIVITY	958	0.328816158629048	1.38326528350837	3.76552327424617e-05	3.75510198690199e-05	0.000654419892800084
GO_EPITHELIAL_CELL_DIFFERENTIATION	494	0.36870482577123	1.48282259615735	0.000585319176045429	0.000585209677834375	0.00838280981614567
GO_EPITHELIAL_CELL_PROLIFERATION	88	0.583323926613825	1.88757716091499	0.00151688767662361	0.00151517661529554	0.0186357273515352
GO_EPITHELIUM_DEVELOPMENT	944	0.40326512173198	1.68471014889596	0	0	0
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	103	0.516642059689073	1.75869605798236	7.64798224750507e-09	7.61374641111701e-09	1.90054530667376e-07
GO_ESTROGEN_METABOLIC_PROCESS	22	0.820004812768122	2.04308571271525	1.4036183741295e-05	1.40224269575828e-05	0.000262521132535
GO_EXTRACELLULAR_SPACE	1375	0.393808874368673	1.67362634472224	2.22044604925031e-16	0	0
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	303	0.38634559750977	1.48623519522666	0.00432102530499201	0.00431902405847295	0.041682457308199
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	98	0.578529950741174	1.91931711079824	1.68025168889585e-07	1.67483345747677e-07	3.7109793012856e-06
GO_EYE_DEVELOPMENT	325	0.384692757417655	1.46461642279132	0.00463688842674514	0.00463487946470076	0.0438867833063383
GO_EYE_MORPHOGENESIS	135	0.490180448323803	1.69555350695646	0.0011038327770726	0.00110086721299762	0.0147014230972775
GO_FAT_CELL_DIFFERENTIATION	105	0.51914643587301	1.76613690282641	4.10539372397434e-06	4.09716725213727e-06	7.99961764476702e-05
GO_FOREBRAIN_DEVELOPMENT	356	0.447254262518884	1.73626987259574	0	0	0
GO_FOREBRAIN_GENERATION_OF_NEURONS	65	0.716897541629459	2.21046491448603	0	0	0
GO_FORMATION_OF_PRIMARY_GERM_LAYER	109	0.543657810132142	1.87021966721069	1.56045648369574e-06	1.55663001943918e-06	3.15377506678156e-05
GO_GASTRULATION	154	0.480223845225726	1.68381289570674	0.0030113437633299	0.00301259173772217	0.0317691492341611
GO_GLAND_DEVELOPMENT	394	0.398792782874755	1.58400112212554	3.07209813144027e-11	3.0348279445036e-11	8.5904507749681e-10
GO_GLAND_MORPHOGENESIS	96	0.498601594815457	1.65611512449573	0.00396468404558348	0.00396685183375023	0.0391131590807773
GO_GLIAL_CELL_DIFFERENTIATION	135	0.525209353746415	1.80964415260714	5.21738208192346e-12	5.18129983362314e-12	1.53262849078573e-10
GO_GLIAL_CELL_MIGRATION	36	0.683366437131075	1.84700284183309	2.69524605414073e-05	2.69275712839745e-05	0.000482737914290888
GO_GLIOGENESIS	174	0.561837827656648	1.99125350321791	2.22044604925031e-16	2.22044604925031e-16	7.81914215914575e-15
GO_GLOMERULUS_DEVELOPMENT	48	0.573979575046843	1.67193513003235	0.00540920649348076	0.00540980281780701	0.0492375284156096
GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	878	-0.306702631458747	-1.30067744743675	0.00221698228823786	0.00221594385129309	0.0245250080781597
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	258	0.464443328326857	1.71809982197602	0.000430209899085932	0.000430051602573922	0.0064247103051195
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1192	0.336869604476178	1.4096287997704	5.61548733069017e-08	5.5698363587986e-08	1.30241707109298e-06
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	171	0.472919829129776	1.66534088997095	0.000332977641816057	0.000332832012464257	0.00514108142490482
GO_GRANULOCYTE_MIGRATION	74	0.739186517591602	2.2420570453339	0	0	0
GO_GROWTH	409	0.445168400502538	1.74544902715123	0	2.22044604925031e-16	7.81914215914575e-15
GO_GROWTH_FACTOR_ACTIVITY	159	0.527538897898807	1.83395626105113	0.000358999825954553	0.000358884523941949	0.00544400216318095
GO_HEAD_DEVELOPMENT	708	0.411139869324029	1.70686210465964	0	0	0
GO_HEART_DEVELOPMENT	465	0.396676064601779	1.5827226846367	1.38505847901982e-08	1.37633409114102e-08	3.32342550334296e-07
GO_HEART_MORPHOGENESIS	211	0.421097720612074	1.5233288841349	0.00365734047929334	0.00365648586676515	0.0374252082833609
GO_HINDBRAIN_DEVELOPMENT	136	0.478012154554717	1.65528349788825	0.000997320787736178	0.000997070611834405	0.0134321886161382
GO_HIPPOCAMPUS_DEVELOPMENT	72	0.585692713101986	1.84689016425252	7.16974799243042e-05	7.16343120880092e-05	0.00120737490117568
GO_HISTONE_ACETYLTRANSFERASE_BINDING	27	0.688359420285287	1.83072447903185	0.00364368141972293	0.00364452136279647	0.0373673975429877
GO_HISTONE_DEACETYLASE_BINDING	104	0.526613267434809	1.78567495174954	3.9779360583303e-07	3.96923663603665e-07	8.47725773963641e-06
GO_HORMONE_MEDIATED_SIGNALING_PATHWAY	157	0.462838744587397	1.64658297975788	2.23062929475271e-05	2.15468127258145e-05	0.000394646885714918
GO_HORMONE_RECEPTOR_BINDING	167	0.476113513255854	1.69991346792644	4.37085699930284e-05	4.3648624278636e-05	0.000752843327208195
GO_HORMONE_TRANSPORT	77	0.556626730068644	1.7307982906089	0.000286208262470278	0.000286041501659895	0.00450058915909558
GO_HUMORAL_IMMUNE_RESPONSE	186	0.608738692646007	2.05765520599042	1.59988644554687e-09	1.59051760650897e-09	4.0733775584879e-08
GO_IMMUNE_RESPONSE	1099	0.367710046473874	1.54924772969005	2.22044604925031e-16	0	0
GO_IMMUNE_SYSTEM_DEVELOPMENT	581	0.358161310640747	1.45356731011049	6.45453253067529e-08	6.41459327876959e-08	1.47660442946307e-06
GO_IMMUNE_SYSTEM_PROCESS	1983	0.325402737507654	1.41738224274312	2.22044604925031e-16	0	0
GO_INACTIVATION_OF_MAPK_ACTIVITY	25	0.786796636705921	2.0202207541415	1.11803875432193e-05	1.11676474485733e-05	0.000211755776621025
GO_INFLAMMATORY_RESPONSE	453	0.426332813278067	1.66850422551944	0	0	0
GO_INTERACTION_WITH_SYMBIONT	51	0.627381426155196	1.88058199939781	0.000807492668415399	0.000807461229786699	0.0111610762509769
GO_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	661	0.313140876425615	1.29400296965817	0.00544096739135924	0.00543982804268595	0.0494347506920585
GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	16	0.8063781287958	1.82270961522565	0.00373900406908323	0.00373832939135688	0.0378667640033379
GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	167	0.449638603310556	1.62089583465835	0.00180711222663188	0.00180559056648	0.0211522253292983
GO_INTRACELLULAR_SIGNAL_TRANSDUCTION	1571	0.373322125221178	1.61880335826596	2.22044604925031e-16	0	0
GO_INTRACELLULAR_VESICLE	1258	0.308003515981346	1.31513152488709	0.00220849493047071	0.00221214249331736	0.0245250080781597
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	151	0.496837339365094	1.79877409426821	5.85176351819428e-12	5.78992409572265e-12	1.70413885324852e-10
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	70	0.596860061815381	1.92479342184472	9.2054956080112e-07	9.18573370367604e-07	1.87388967554991e-05
GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	1648	0.317549028342325	1.36162711362518	2.3419510131184e-07	2.32064925720366e-07	5.10370297606573e-06
GO_IN_UTERO_EMBRYONIC_DEVELOPMENT	310	0.451642969901522	1.74280700939737	4.44089209850063e-16	4.44089209850063e-16	1.52746032876336e-14
GO_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT	17	0.774296635332944	1.81935717279402	0.00144583992956171	0.00144553786519108	0.0182341194253101
GO_LABYRINTHINE_LAYER_DEVELOPMENT	43	0.701533972367074	1.99557902115318	0.000126671504583231	0.00012655844894327	0.00205692248337469
GO_LEARNING	130	0.512238675024638	1.76133249787176	6.52417400193173e-06	6.51236153326185e-06	0.000125495540165398
GO_LEUKOCYTE_ACTIVATION	413	0.36736264684877	1.455379329279	0.00384332906994511	0.00384310553757339	0.0382757783843168
GO_LEUKOCYTE_CELL_CELL_ADHESION	254	0.41577314439868	1.56167251669757	0.00278906802005885	0.00278970867757167	0.0298443337007486
GO_LEUKOCYTE_CHEMOTAXIS	116	0.587500915269626	1.93022938275161	3.31485949800481e-11	3.29083427175192e-11	9.27075026270683e-10
GO_LEUKOCYTE_DIFFERENTIATION	291	0.426248514619019	1.63890272818995	5.65242819217104e-09	5.6103168777355e-09	1.41840319011467e-07
GO_LEUKOCYTE_MIGRATION	258	0.484802710344949	1.81388612116279	0	0	0
GO_LIMBIC_SYSTEM_DEVELOPMENT	99	0.541385357215898	1.78515893861369	4.62336925710627e-06	4.61456154376982e-06	8.98017963583627e-05
GO_LIPID_STORAGE	26	0.692290157061657	1.82307287500533	0.00205016812802128	0.0020498600747838	0.0231430767221775
GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	30	0.656294180748759	1.76655505760528	0.00147817716508925	0.00147793886680481	0.0184461737046777
GO_LOCOMOTION	1113	0.412258681587178	1.74957995166588	0	0	0
GO_LONG_TERM_MEMORY	27	0.718674307709264	1.84307206945338	0.0041015040312663	0.00410103929335304	0.0401684577143652
GO_LYMPHOCYTE_ACTIVATION	341	0.373074317884299	1.44620207339116	0.00463611789295382	0.00463645023097725	0.0438867833063383
GO_LYMPHOCYTE_CHEMOTAXIS	37	0.74972148563127	1.94737578255488	0.000351940210055579	0.000351773229602781	0.00537749464167972
GO_LYMPHOCYTE_DIFFERENTIATION	208	0.467651017643524	1.70428225720954	6.08569555859972e-08	6.06107831702118e-08	1.40617016954891e-06
GO_LYMPHOCYTE_MIGRATION	48	0.771782968584194	2.13875173297865	7.64345619552742e-06	7.63303318596087e-06	0.000146139237307911
GO_MACROMOLECULAR_COMPLEX_BINDING	1398	0.296341103456151	1.26879177462323	0.00429883266302289	0.00429741548361906	0.041543611290066
GO_MAMMARY_GLAND_DEVELOPMENT	116	0.493554375579662	1.68806093978139	0.00191569879518794	0.00191599382499497	0.0220693374496939
GO_MAMMARY_GLAND_LOBULE_DEVELOPMENT	16	0.806508621734552	1.89847321221435	8.53926481478862e-05	8.53282046729964e-05	0.00142197650378999
GO_MAMMARY_GLAND_MORPHOGENESIS	39	0.590991769495772	1.66960388523198	0.00370093912878167	0.00370239550766049	0.0376346594902397
GO_MAP_KINASE_PHOSPHATASE_ACTIVITY	13	0.84686329726803	1.86800889897311	0.00114580137853459	0.00114542401675821	0.0151935616213937
GO_MEMBRANE_MICRODOMAIN	287	0.426174047219635	1.6339244240394	0.00123979422206855	0.00123963567345176	0.016153490405596
GO_MEMBRANE_REGION	1133	0.305640749855851	1.29320816057269	0.00357609111851964	0.00357373761065627	0.0371014647807039
